,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
25809,12105986,47289,ACC20AUG1100CE,ACC,0,2020-08-27,1100.0,0.05,500,CE,NFO-OPT,NFO
25810,12106242,47290,ACC20AUG1100PE,ACC,0,2020-08-27,1100.0,0.05,500,PE,NFO-OPT,NFO
25811,12106498,47291,ACC20AUG1120CE,ACC,0,2020-08-27,1120.0,0.05,500,CE,NFO-OPT,NFO
25812,12130562,47385,ACC20AUG1120PE,ACC,0,2020-08-27,1120.0,0.05,500,PE,NFO-OPT,NFO
25813,12135426,47404,ACC20AUG1140CE,ACC,0,2020-08-27,1140.0,0.05,500,CE,NFO-OPT,NFO
25814,12135938,47406,ACC20AUG1140PE,ACC,0,2020-08-27,1140.0,0.05,500,PE,NFO-OPT,NFO
25815,12137986,47414,ACC20AUG1160CE,ACC,0,2020-08-27,1160.0,0.05,500,CE,NFO-OPT,NFO
25816,12138242,47415,ACC20AUG1160PE,ACC,0,2020-08-27,1160.0,0.05,500,PE,NFO-OPT,NFO
25817,12138498,47416,ACC20AUG1180CE,ACC,0,2020-08-27,1180.0,0.05,500,CE,NFO-OPT,NFO
25818,12138754,47417,ACC20AUG1180PE,ACC,0,2020-08-27,1180.0,0.05,500,PE,NFO-OPT,NFO
25819,12139010,47418,ACC20AUG1200CE,ACC,0,2020-08-27,1200.0,0.05,500,CE,NFO-OPT,NFO
25820,12154370,47478,ACC20AUG1200PE,ACC,0,2020-08-27,1200.0,0.05,500,PE,NFO-OPT,NFO
25821,12156930,47488,ACC20AUG1220CE,ACC,0,2020-08-27,1220.0,0.05,500,CE,NFO-OPT,NFO
25822,12158978,47496,ACC20AUG1220PE,ACC,0,2020-08-27,1220.0,0.05,500,PE,NFO-OPT,NFO
25823,12160002,47500,ACC20AUG1240CE,ACC,0,2020-08-27,1240.0,0.05,500,CE,NFO-OPT,NFO
25824,12160258,47501,ACC20AUG1240PE,ACC,0,2020-08-27,1240.0,0.05,500,PE,NFO-OPT,NFO
25825,12160514,47502,ACC20AUG1260CE,ACC,0,2020-08-27,1260.0,0.05,500,CE,NFO-OPT,NFO
25826,12160770,47503,ACC20AUG1260PE,ACC,0,2020-08-27,1260.0,0.05,500,PE,NFO-OPT,NFO
25827,12161026,47504,ACC20AUG1280CE,ACC,0,2020-08-27,1280.0,0.05,500,CE,NFO-OPT,NFO
25828,12161282,47505,ACC20AUG1280PE,ACC,0,2020-08-27,1280.0,0.05,500,PE,NFO-OPT,NFO
25829,12161538,47506,ACC20AUG1300CE,ACC,0,2020-08-27,1300.0,0.05,500,CE,NFO-OPT,NFO
25830,12161794,47507,ACC20AUG1300PE,ACC,0,2020-08-27,1300.0,0.05,500,PE,NFO-OPT,NFO
25831,12162050,47508,ACC20AUG1320CE,ACC,0,2020-08-27,1320.0,0.05,500,CE,NFO-OPT,NFO
25832,12162306,47509,ACC20AUG1320PE,ACC,0,2020-08-27,1320.0,0.05,500,PE,NFO-OPT,NFO
25833,12162562,47510,ACC20AUG1340CE,ACC,0,2020-08-27,1340.0,0.05,500,CE,NFO-OPT,NFO
25834,12162818,47511,ACC20AUG1340PE,ACC,0,2020-08-27,1340.0,0.05,500,PE,NFO-OPT,NFO
25835,12163330,47513,ACC20AUG1360CE,ACC,0,2020-08-27,1360.0,0.05,500,CE,NFO-OPT,NFO
25836,12163586,47514,ACC20AUG1360PE,ACC,0,2020-08-27,1360.0,0.05,500,PE,NFO-OPT,NFO
25837,12163842,47515,ACC20AUG1380CE,ACC,0,2020-08-27,1380.0,0.05,500,CE,NFO-OPT,NFO
25838,12164098,47516,ACC20AUG1380PE,ACC,0,2020-08-27,1380.0,0.05,500,PE,NFO-OPT,NFO
25839,12164866,47519,ACC20AUG1400CE,ACC,0,2020-08-27,1400.0,0.05,500,CE,NFO-OPT,NFO
25840,12165122,47520,ACC20AUG1400PE,ACC,0,2020-08-27,1400.0,0.05,500,PE,NFO-OPT,NFO
25841,12165378,47521,ACC20AUG1420CE,ACC,0,2020-08-27,1420.0,0.05,500,CE,NFO-OPT,NFO
25842,12165634,47522,ACC20AUG1420PE,ACC,0,2020-08-27,1420.0,0.05,500,PE,NFO-OPT,NFO
25843,12166146,47524,ACC20AUG1440CE,ACC,0,2020-08-27,1440.0,0.05,500,CE,NFO-OPT,NFO
25844,12166402,47525,ACC20AUG1440PE,ACC,0,2020-08-27,1440.0,0.05,500,PE,NFO-OPT,NFO
25845,12166658,47526,ACC20AUG1460CE,ACC,0,2020-08-27,1460.0,0.05,500,CE,NFO-OPT,NFO
25846,12166914,47527,ACC20AUG1460PE,ACC,0,2020-08-27,1460.0,0.05,500,PE,NFO-OPT,NFO
25847,12167426,47529,ACC20AUG1480CE,ACC,0,2020-08-27,1480.0,0.05,500,CE,NFO-OPT,NFO
25848,12167682,47530,ACC20AUG1480PE,ACC,0,2020-08-27,1480.0,0.05,500,PE,NFO-OPT,NFO
25849,12167938,47531,ACC20AUG1500CE,ACC,0,2020-08-27,1500.0,0.05,500,CE,NFO-OPT,NFO
25850,12168194,47532,ACC20AUG1500PE,ACC,0,2020-08-27,1500.0,0.05,500,PE,NFO-OPT,NFO
25851,12168962,47535,ACC20AUG1520CE,ACC,0,2020-08-27,1520.0,0.05,500,CE,NFO-OPT,NFO
25852,12169218,47536,ACC20AUG1520PE,ACC,0,2020-08-27,1520.0,0.05,500,PE,NFO-OPT,NFO
25853,12169474,47537,ACC20AUG1540CE,ACC,0,2020-08-27,1540.0,0.05,500,CE,NFO-OPT,NFO
25854,12169730,47538,ACC20AUG1540PE,ACC,0,2020-08-27,1540.0,0.05,500,PE,NFO-OPT,NFO
25855,12093186,47239,ACC20AUG800CE,ACC,0,2020-08-27,800.0,0.05,500,CE,NFO-OPT,NFO
25856,12093698,47241,ACC20AUG800PE,ACC,0,2020-08-27,800.0,0.05,500,PE,NFO-OPT,NFO
25857,12094210,47243,ACC20AUG820CE,ACC,0,2020-08-27,820.0,0.05,500,CE,NFO-OPT,NFO
25858,12094978,47246,ACC20AUG820PE,ACC,0,2020-08-27,820.0,0.05,500,PE,NFO-OPT,NFO
25859,12095234,47247,ACC20AUG840CE,ACC,0,2020-08-27,840.0,0.05,500,CE,NFO-OPT,NFO
25860,12095490,47248,ACC20AUG840PE,ACC,0,2020-08-27,840.0,0.05,500,PE,NFO-OPT,NFO
25861,12095746,47249,ACC20AUG860CE,ACC,0,2020-08-27,860.0,0.05,500,CE,NFO-OPT,NFO
25862,12096002,47250,ACC20AUG860PE,ACC,0,2020-08-27,860.0,0.05,500,PE,NFO-OPT,NFO
25863,12096258,47251,ACC20AUG880CE,ACC,0,2020-08-27,880.0,0.05,500,CE,NFO-OPT,NFO
25864,12096514,47252,ACC20AUG880PE,ACC,0,2020-08-27,880.0,0.05,500,PE,NFO-OPT,NFO
25865,12096770,47253,ACC20AUG900CE,ACC,0,2020-08-27,900.0,0.05,500,CE,NFO-OPT,NFO
