,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
51434,9463810,36968,NIFTY20JUN10900PE,NIFTY,0,2020-06-25,10900.0,0.05,75,PE,NFO-OPT,NFO
51435,11578626,45229,NIFTY20JUN10950CE,NIFTY,0,2020-06-25,10950.0,0.05,75,CE,NFO-OPT,NFO
51436,11579394,45232,NIFTY20JUN10950PE,NIFTY,0,2020-06-25,10950.0,0.05,75,PE,NFO-OPT,NFO
51437,10642946,41574,NIFTY20JUN11000CE,NIFTY,0,2020-06-25,11000.0,0.05,75,CE,NFO-OPT,NFO
51438,10643202,41575,NIFTY20JUN11000PE,NIFTY,0,2020-06-25,11000.0,0.05,75,PE,NFO-OPT,NFO
51439,11580162,45235,NIFTY20JUN11050CE,NIFTY,0,2020-06-25,11050.0,0.05,75,CE,NFO-OPT,NFO
51440,11580418,45236,NIFTY20JUN11050PE,NIFTY,0,2020-06-25,11050.0,0.05,75,PE,NFO-OPT,NFO
51441,13585410,53068,NIFTY20JUN11100CE,NIFTY,0,2020-06-25,11100.0,0.05,75,CE,NFO-OPT,NFO
51442,13585922,53070,NIFTY20JUN11100PE,NIFTY,0,2020-06-25,11100.0,0.05,75,PE,NFO-OPT,NFO
51443,11820802,46175,NIFTY20JUN11150CE,NIFTY,0,2020-06-25,11150.0,0.05,75,CE,NFO-OPT,NFO
51444,11821058,46176,NIFTY20JUN11150PE,NIFTY,0,2020-06-25,11150.0,0.05,75,PE,NFO-OPT,NFO
51445,9645314,37677,NIFTY20JUN11200CE,NIFTY,0,2020-06-25,11200.0,0.05,75,CE,NFO-OPT,NFO
51446,9645570,37678,NIFTY20JUN11200PE,NIFTY,0,2020-06-25,11200.0,0.05,75,PE,NFO-OPT,NFO
51447,11821314,46177,NIFTY20JUN11250CE,NIFTY,0,2020-06-25,11250.0,0.05,75,CE,NFO-OPT,NFO
51448,11823362,46185,NIFTY20JUN11250PE,NIFTY,0,2020-06-25,11250.0,0.05,75,PE,NFO-OPT,NFO
51449,10321922,40320,NIFTY20JUN11300CE,NIFTY,0,2020-06-25,11300.0,0.05,75,CE,NFO-OPT,NFO
51450,10322946,40324,NIFTY20JUN11300PE,NIFTY,0,2020-06-25,11300.0,0.05,75,PE,NFO-OPT,NFO
51451,11823618,46186,NIFTY20JUN11350CE,NIFTY,0,2020-06-25,11350.0,0.05,75,CE,NFO-OPT,NFO
51452,11830274,46212,NIFTY20JUN11350PE,NIFTY,0,2020-06-25,11350.0,0.05,75,PE,NFO-OPT,NFO
51453,11075842,43265,NIFTY20JUN11400CE,NIFTY,0,2020-06-25,11400.0,0.05,75,CE,NFO-OPT,NFO
51454,11076098,43266,NIFTY20JUN11400PE,NIFTY,0,2020-06-25,11400.0,0.05,75,PE,NFO-OPT,NFO
51455,10927618,42686,NIFTY20JUN11450CE,NIFTY,0,2020-06-25,11450.0,0.05,75,CE,NFO-OPT,NFO
51456,10927874,42687,NIFTY20JUN11450PE,NIFTY,0,2020-06-25,11450.0,0.05,75,PE,NFO-OPT,NFO
51457,10045954,39242,NIFTY20JUN11500CE,NIFTY,0,2020-06-25,11500.0,0.05,75,CE,NFO-OPT,NFO
51458,10047234,39247,NIFTY20JUN11500PE,NIFTY,0,2020-06-25,11500.0,0.05,75,PE,NFO-OPT,NFO
51459,12291074,48012,NIFTY20JUN11550CE,NIFTY,0,2020-06-25,11550.0,0.05,75,CE,NFO-OPT,NFO
51460,12291842,48015,NIFTY20JUN11550PE,NIFTY,0,2020-06-25,11550.0,0.05,75,PE,NFO-OPT,NFO
51461,10671106,41684,NIFTY20JUN11600CE,NIFTY,0,2020-06-25,11600.0,0.05,75,CE,NFO-OPT,NFO
51462,10671362,41685,NIFTY20JUN11600PE,NIFTY,0,2020-06-25,11600.0,0.05,75,PE,NFO-OPT,NFO
51463,9033218,35286,NIFTY20JUN11650CE,NIFTY,0,2020-06-25,11650.0,0.05,75,CE,NFO-OPT,NFO
51464,9033474,35287,NIFTY20JUN11650PE,NIFTY,0,2020-06-25,11650.0,0.05,75,PE,NFO-OPT,NFO
51465,9722114,37977,NIFTY20JUN11700CE,NIFTY,0,2020-06-25,11700.0,0.05,75,CE,NFO-OPT,NFO
51466,9722626,37979,NIFTY20JUN11700PE,NIFTY,0,2020-06-25,11700.0,0.05,75,PE,NFO-OPT,NFO
51467,9256962,36160,NIFTY20JUN11750CE,NIFTY,0,2020-06-25,11750.0,0.05,75,CE,NFO-OPT,NFO
51468,9257218,36161,NIFTY20JUN11750PE,NIFTY,0,2020-06-25,11750.0,0.05,75,PE,NFO-OPT,NFO
51469,12460546,48674,NIFTY20JUN11800CE,NIFTY,0,2020-06-25,11800.0,0.05,75,CE,NFO-OPT,NFO
51470,12460802,48675,NIFTY20JUN11800PE,NIFTY,0,2020-06-25,11800.0,0.05,75,PE,NFO-OPT,NFO
51471,14604546,57049,NIFTY20JUN11850CE,NIFTY,0,2020-06-25,11850.0,0.05,75,CE,NFO-OPT,NFO
51472,14604802,57050,NIFTY20JUN11850PE,NIFTY,0,2020-06-25,11850.0,0.05,75,PE,NFO-OPT,NFO
51473,12144130,47438,NIFTY20JUN11900CE,NIFTY,0,2020-06-25,11900.0,0.05,75,CE,NFO-OPT,NFO
51474,12144386,47439,NIFTY20JUN11900PE,NIFTY,0,2020-06-25,11900.0,0.05,75,PE,NFO-OPT,NFO
51475,14605058,57051,NIFTY20JUN11950CE,NIFTY,0,2020-06-25,11950.0,0.05,75,CE,NFO-OPT,NFO
51476,14605826,57054,NIFTY20JUN11950PE,NIFTY,0,2020-06-25,11950.0,0.05,75,PE,NFO-OPT,NFO
51477,8998658,35151,NIFTY20JUN12000CE,NIFTY,0,2020-06-25,12000.0,0.05,75,CE,NFO-OPT,NFO
51478,8998914,35152,NIFTY20JUN12000PE,NIFTY,0,2020-06-25,12000.0,0.05,75,PE,NFO-OPT,NFO
51479,9708802,37925,NIFTY20JUN12100CE,NIFTY,0,2020-06-25,12100.0,0.05,75,CE,NFO-OPT,NFO
51480,9709058,37926,NIFTY20JUN12100PE,NIFTY,0,2020-06-25,12100.0,0.05,75,PE,NFO-OPT,NFO
51481,10484482,40955,NIFTY20JUN12200CE,NIFTY,0,2020-06-25,12200.0,0.05,75,CE,NFO-OPT,NFO
51482,10485506,40959,NIFTY20JUN12200PE,NIFTY,0,2020-06-25,12200.0,0.05,75,PE,NFO-OPT,NFO
51483,11131394,43482,NIFTY20JUN12300CE,NIFTY,0,2020-06-25,12300.0,0.05,75,CE,NFO-OPT,NFO
51484,11131650,43483,NIFTY20JUN12300PE,NIFTY,0,2020-06-25,12300.0,0.05,75,PE,NFO-OPT,NFO
51485,10344706,40409,NIFTY20JUN12400CE,NIFTY,0,2020-06-25,12400.0,0.05,75,CE,NFO-OPT,NFO
51486,10344962,40410,NIFTY20JUN12400PE,NIFTY,0,2020-06-25,12400.0,0.05,75,PE,NFO-OPT,NFO
51487,9392130,36688,NIFTY20JUN12500CE,NIFTY,0,2020-06-25,12500.0,0.05,75,CE,NFO-OPT,NFO
51488,9392898,36691,NIFTY20JUN12500PE,NIFTY,0,2020-06-25,12500.0,0.05,75,PE,NFO-OPT,NFO
51489,9442562,36885,NIFTY20JUN12600CE,NIFTY,0,2020-06-25,12600.0,0.05,75,CE,NFO-OPT,NFO
51490,9451522,36920,NIFTY20JUN12600PE,NIFTY,0,2020-06-25,12600.0,0.05,75,PE,NFO-OPT,NFO
51491,11271938,44031,NIFTY20JUN12700CE,NIFTY,0,2020-06-25,12700.0,0.05,75,CE,NFO-OPT,NFO
51492,11272194,44032,NIFTY20JUN12700PE,NIFTY,0,2020-06-25,12700.0,0.05,75,PE,NFO-OPT,NFO
51493,9526274,37212,NIFTY20JUN12800CE,NIFTY,0,2020-06-25,12800.0,0.05,75,CE,NFO-OPT,NFO
51494,9527042,37215,NIFTY20JUN12800PE,NIFTY,0,2020-06-25,12800.0,0.05,75,PE,NFO-OPT,NFO
51495,10945026,42754,NIFTY20JUN12900CE,NIFTY,0,2020-06-25,12900.0,0.05,75,CE,NFO-OPT,NFO
51496,10945538,42756,NIFTY20JUN12900PE,NIFTY,0,2020-06-25,12900.0,0.05,75,PE,NFO-OPT,NFO
51497,10082050,39383,NIFTY20JUN13000CE,NIFTY,0,2020-06-25,13000.0,0.05,75,CE,NFO-OPT,NFO
51498,10082562,39385,NIFTY20JUN13000PE,NIFTY,0,2020-06-25,13000.0,0.05,75,PE,NFO-OPT,NFO
51499,10928130,42688,NIFTY20JUN13100CE,NIFTY,0,2020-06-25,13100.0,0.05,75,CE,NFO-OPT,NFO
51500,10928386,42689,NIFTY20JUN13100PE,NIFTY,0,2020-06-25,13100.0,0.05,75,PE,NFO-OPT,NFO
51501,11470594,44807,NIFTY20JUN13200CE,NIFTY,0,2020-06-25,13200.0,0.05,75,CE,NFO-OPT,NFO
51502,11474434,44822,NIFTY20JUN13200PE,NIFTY,0,2020-06-25,13200.0,0.05,75,PE,NFO-OPT,NFO
51503,11938562,46635,NIFTY20JUN13300CE,NIFTY,0,2020-06-25,13300.0,0.05,75,CE,NFO-OPT,NFO
51504,11939074,46637,NIFTY20JUN13300PE,NIFTY,0,2020-06-25,13300.0,0.05,75,PE,NFO-OPT,NFO
51505,11051010,43168,NIFTY20JUN13400CE,NIFTY,0,2020-06-25,13400.0,0.05,75,CE,NFO-OPT,NFO
51506,11051266,43169,NIFTY20JUN13400PE,NIFTY,0,2020-06-25,13400.0,0.05,75,PE,NFO-OPT,NFO
51507,12519682,48905,NIFTY20JUN13500CE,NIFTY,0,2020-06-25,13500.0,0.05,75,CE,NFO-OPT,NFO
51508,12519938,48906,NIFTY20JUN13500PE,NIFTY,0,2020-06-25,13500.0,0.05,75,PE,NFO-OPT,NFO
51509,14657794,57257,NIFTY20JUN13600CE,NIFTY,0,2020-06-25,13600.0,0.05,75,CE,NFO-OPT,NFO
51510,14658306,57259,NIFTY20JUN13600PE,NIFTY,0,2020-06-25,13600.0,0.05,75,PE,NFO-OPT,NFO
51511,9038594,35307,NIFTY20JUN13700CE,NIFTY,0,2020-06-25,13700.0,0.05,75,CE,NFO-OPT,NFO
51512,9038850,35308,NIFTY20JUN13700PE,NIFTY,0,2020-06-25,13700.0,0.05,75,PE,NFO-OPT,NFO
51513,9705730,37913,NIFTY20JUN13800CE,NIFTY,0,2020-06-25,13800.0,0.05,75,CE,NFO-OPT,NFO
51514,9705986,37914,NIFTY20JUN13800PE,NIFTY,0,2020-06-25,13800.0,0.05,75,PE,NFO-OPT,NFO
51515,10618370,41478,NIFTY20JUN13900CE,NIFTY,0,2020-06-25,13900.0,0.05,75,CE,NFO-OPT,NFO
51516,10618626,41479,NIFTY20JUN13900PE,NIFTY,0,2020-06-25,13900.0,0.05,75,PE,NFO-OPT,NFO
51517,11007746,42999,NIFTY20JUN14000CE,NIFTY,0,2020-06-25,14000.0,0.05,75,CE,NFO-OPT,NFO
51518,11008514,43002,NIFTY20JUN14000PE,NIFTY,0,2020-06-25,14000.0,0.05,75,PE,NFO-OPT,NFO
51519,10408962,40660,NIFTY20JUN14100CE,NIFTY,0,2020-06-25,14100.0,0.05,75,CE,NFO-OPT,NFO
51520,10428930,40738,NIFTY20JUN14100PE,NIFTY,0,2020-06-25,14100.0,0.05,75,PE,NFO-OPT,NFO
51521,11164674,43612,NIFTY20JUN14200CE,NIFTY,0,2020-06-25,14200.0,0.05,75,CE,NFO-OPT,NFO
51522,11164930,43613,NIFTY20JUN14200PE,NIFTY,0,2020-06-25,14200.0,0.05,75,PE,NFO-OPT,NFO
51523,13265666,51819,NIFTY20JUN14300CE,NIFTY,0,2020-06-25,14300.0,0.05,75,CE,NFO-OPT,NFO
51524,13266946,51824,NIFTY20JUN14300PE,NIFTY,0,2020-06-25,14300.0,0.05,75,PE,NFO-OPT,NFO
51525,9229826,36054,NIFTY20JUN14400CE,NIFTY,0,2020-06-25,14400.0,0.05,75,CE,NFO-OPT,NFO
51526,9230082,36055,NIFTY20JUN14400PE,NIFTY,0,2020-06-25,14400.0,0.05,75,PE,NFO-OPT,NFO
51527,9230338,36056,NIFTY20JUN14500CE,NIFTY,0,2020-06-25,14500.0,0.05,75,CE,NFO-OPT,NFO
51528,9230594,36057,NIFTY20JUN14500PE,NIFTY,0,2020-06-25,14500.0,0.05,75,PE,NFO-OPT,NFO
51529,11923714,46577,NIFTY20JUN14600CE,NIFTY,0,2020-06-25,14600.0,0.05,75,CE,NFO-OPT,NFO
51530,11923970,46578,NIFTY20JUN14600PE,NIFTY,0,2020-06-25,14600.0,0.05,75,PE,NFO-OPT,NFO
51531,10775298,42091,NIFTY20JUN14700CE,NIFTY,0,2020-06-25,14700.0,0.05,75,CE,NFO-OPT,NFO
51532,10775554,42092,NIFTY20JUN14700PE,NIFTY,0,2020-06-25,14700.0,0.05,75,PE,NFO-OPT,NFO
51533,10972162,42860,NIFTY20JUN14800CE,NIFTY,0,2020-06-25,14800.0,0.05,75,CE,NFO-OPT,NFO
51534,10972418,42861,NIFTY20JUN14800PE,NIFTY,0,2020-06-25,14800.0,0.05,75,PE,NFO-OPT,NFO
51535,11052290,43173,NIFTY20JUN4600CE,NIFTY,0,2020-06-25,4600.0,0.05,75,CE,NFO-OPT,NFO
51536,11052546,43174,NIFTY20JUN4600PE,NIFTY,0,2020-06-25,4600.0,0.05,75,PE,NFO-OPT,NFO
51537,11052802,43175,NIFTY20JUN4700CE,NIFTY,0,2020-06-25,4700.0,0.05,75,CE,NFO-OPT,NFO
51538,11053058,43176,NIFTY20JUN4700PE,NIFTY,0,2020-06-25,4700.0,0.05,75,PE,NFO-OPT,NFO
51539,10608898,41441,NIFTY20JUN4800CE,NIFTY,0,2020-06-25,4800.0,0.05,75,CE,NFO-OPT,NFO
51540,10609666,41444,NIFTY20JUN4800PE,NIFTY,0,2020-06-25,4800.0,0.05,75,PE,NFO-OPT,NFO
51541,14368514,56127,NIFTY20JUN4900CE,NIFTY,0,2020-06-25,4900.0,0.05,75,CE,NFO-OPT,NFO
51542,14368770,56128,NIFTY20JUN4900PE,NIFTY,0,2020-06-25,4900.0,0.05,75,PE,NFO-OPT,NFO
51543,11267074,44012,NIFTY20JUN5000CE,NIFTY,0,2020-06-25,5000.0,0.05,75,CE,NFO-OPT,NFO
51544,11267330,44013,NIFTY20JUN5000PE,NIFTY,0,2020-06-25,5000.0,0.05,75,PE,NFO-OPT,NFO
51545,10597890,41398,NIFTY20JUN5100CE,NIFTY,0,2020-06-25,5100.0,0.05,75,CE,NFO-OPT,NFO
51546,10606082,41430,NIFTY20JUN5100PE,NIFTY,0,2020-06-25,5100.0,0.05,75,PE,NFO-OPT,NFO
51547,9896194,38657,NIFTY20JUN5200CE,NIFTY,0,2020-06-25,5200.0,0.05,75,CE,NFO-OPT,NFO
51548,9896706,38659,NIFTY20JUN5200PE,NIFTY,0,2020-06-25,5200.0,0.05,75,PE,NFO-OPT,NFO
51549,9521922,37195,NIFTY20JUN5300CE,NIFTY,0,2020-06-25,5300.0,0.05,75,CE,NFO-OPT,NFO
51550,9522690,37198,NIFTY20JUN5300PE,NIFTY,0,2020-06-25,5300.0,0.05,75,PE,NFO-OPT,NFO
51551,10308610,40268,NIFTY20JUN5400CE,NIFTY,0,2020-06-25,5400.0,0.05,75,CE,NFO-OPT,NFO
51552,10309378,40271,NIFTY20JUN5400PE,NIFTY,0,2020-06-25,5400.0,0.05,75,PE,NFO-OPT,NFO
51553,10309634,40272,NIFTY20JUN5500CE,NIFTY,0,2020-06-25,5500.0,0.05,75,CE,NFO-OPT,NFO
51554,10309890,40273,NIFTY20JUN5500PE,NIFTY,0,2020-06-25,5500.0,0.05,75,PE,NFO-OPT,NFO
51555,10310146,40274,NIFTY20JUN5600CE,NIFTY,0,2020-06-25,5600.0,0.05,75,CE,NFO-OPT,NFO
51556,10310402,40275,NIFTY20JUN5600PE,NIFTY,0,2020-06-25,5600.0,0.05,75,PE,NFO-OPT,NFO
51557,10312194,40282,NIFTY20JUN5700CE,NIFTY,0,2020-06-25,5700.0,0.05,75,CE,NFO-OPT,NFO
51558,10312962,40285,NIFTY20JUN5700PE,NIFTY,0,2020-06-25,5700.0,0.05,75,PE,NFO-OPT,NFO
51559,10315778,40296,NIFTY20JUN5800CE,NIFTY,0,2020-06-25,5800.0,0.05,75,CE,NFO-OPT,NFO
51560,10316034,40297,NIFTY20JUN5800PE,NIFTY,0,2020-06-25,5800.0,0.05,75,PE,NFO-OPT,NFO
51561,9164290,35798,NIFTY20JUN5900CE,NIFTY,0,2020-06-25,5900.0,0.05,75,CE,NFO-OPT,NFO
51562,9164802,35800,NIFTY20JUN5900PE,NIFTY,0,2020-06-25,5900.0,0.05,75,PE,NFO-OPT,NFO
51563,11816706,46159,NIFTY20JUN6000CE,NIFTY,0,2020-06-25,6000.0,0.05,75,CE,NFO-OPT,NFO
51564,11816962,46160,NIFTY20JUN6000PE,NIFTY,0,2020-06-25,6000.0,0.05,75,PE,NFO-OPT,NFO
51565,11817218,46161,NIFTY20JUN6100CE,NIFTY,0,2020-06-25,6100.0,0.05,75,CE,NFO-OPT,NFO
51566,11817474,46162,NIFTY20JUN6100PE,NIFTY,0,2020-06-25,6100.0,0.05,75,PE,NFO-OPT,NFO
51567,11817730,46163,NIFTY20JUN6200CE,NIFTY,0,2020-06-25,6200.0,0.05,75,CE,NFO-OPT,NFO
51568,11817986,46164,NIFTY20JUN6200PE,NIFTY,0,2020-06-25,6200.0,0.05,75,PE,NFO-OPT,NFO
51569,11818242,46165,NIFTY20JUN6300CE,NIFTY,0,2020-06-25,6300.0,0.05,75,CE,NFO-OPT,NFO
51570,11818498,46166,NIFTY20JUN6300PE,NIFTY,0,2020-06-25,6300.0,0.05,75,PE,NFO-OPT,NFO
51571,11818754,46167,NIFTY20JUN6400CE,NIFTY,0,2020-06-25,6400.0,0.05,75,CE,NFO-OPT,NFO
51572,11821570,46178,NIFTY20JUN6400PE,NIFTY,0,2020-06-25,6400.0,0.05,75,PE,NFO-OPT,NFO
51573,11821826,46179,NIFTY20JUN6500CE,NIFTY,0,2020-06-25,6500.0,0.05,75,CE,NFO-OPT,NFO
51574,11822082,46180,NIFTY20JUN6500PE,NIFTY,0,2020-06-25,6500.0,0.05,75,PE,NFO-OPT,NFO
51575,11822338,46181,NIFTY20JUN6600CE,NIFTY,0,2020-06-25,6600.0,0.05,75,CE,NFO-OPT,NFO
51576,11823106,46184,NIFTY20JUN6600PE,NIFTY,0,2020-06-25,6600.0,0.05,75,PE,NFO-OPT,NFO
51577,9195522,35920,NIFTY20JUN6650CE,NIFTY,0,2020-06-25,6650.0,0.05,75,CE,NFO-OPT,NFO
51578,9195778,35921,NIFTY20JUN6650PE,NIFTY,0,2020-06-25,6650.0,0.05,75,PE,NFO-OPT,NFO
51579,11823874,46187,NIFTY20JUN6700CE,NIFTY,0,2020-06-25,6700.0,0.05,75,CE,NFO-OPT,NFO
51580,11824130,46188,NIFTY20JUN6700PE,NIFTY,0,2020-06-25,6700.0,0.05,75,PE,NFO-OPT,NFO
51581,9922562,38760,NIFTY20JUN6750CE,NIFTY,0,2020-06-25,6750.0,0.05,75,CE,NFO-OPT,NFO
51582,9922818,38761,NIFTY20JUN6750PE,NIFTY,0,2020-06-25,6750.0,0.05,75,PE,NFO-OPT,NFO
51583,11825154,46192,NIFTY20JUN6800CE,NIFTY,0,2020-06-25,6800.0,0.05,75,CE,NFO-OPT,NFO
51584,11825410,46193,NIFTY20JUN6800PE,NIFTY,0,2020-06-25,6800.0,0.05,75,PE,NFO-OPT,NFO
51585,9239042,36090,NIFTY20JUN6850CE,NIFTY,0,2020-06-25,6850.0,0.05,75,CE,NFO-OPT,NFO
51586,9239298,36091,NIFTY20JUN6850PE,NIFTY,0,2020-06-25,6850.0,0.05,75,PE,NFO-OPT,NFO
51587,11825666,46194,NIFTY20JUN6900CE,NIFTY,0,2020-06-25,6900.0,0.05,75,CE,NFO-OPT,NFO
51588,11825922,46195,NIFTY20JUN6900PE,NIFTY,0,2020-06-25,6900.0,0.05,75,PE,NFO-OPT,NFO
51589,9239554,36092,NIFTY20JUN6950CE,NIFTY,0,2020-06-25,6950.0,0.05,75,CE,NFO-OPT,NFO
51590,9239810,36093,NIFTY20JUN6950PE,NIFTY,0,2020-06-25,6950.0,0.05,75,PE,NFO-OPT,NFO
51591,11826178,46196,NIFTY20JUN7000CE,NIFTY,0,2020-06-25,7000.0,0.05,75,CE,NFO-OPT,NFO
51592,11826434,46197,NIFTY20JUN7000PE,NIFTY,0,2020-06-25,7000.0,0.05,75,PE,NFO-OPT,NFO
51593,9241602,36100,NIFTY20JUN7050CE,NIFTY,0,2020-06-25,7050.0,0.05,75,CE,NFO-OPT,NFO
51594,9241858,36101,NIFTY20JUN7050PE,NIFTY,0,2020-06-25,7050.0,0.05,75,PE,NFO-OPT,NFO
51595,11826690,46198,NIFTY20JUN7100CE,NIFTY,0,2020-06-25,7100.0,0.05,75,CE,NFO-OPT,NFO
51596,11826946,46199,NIFTY20JUN7100PE,NIFTY,0,2020-06-25,7100.0,0.05,75,PE,NFO-OPT,NFO
51597,24576258,96001,NIFTY20JUN7150CE,NIFTY,0,2020-06-25,7150.0,0.05,75,CE,NFO-OPT,NFO
51598,24576514,96002,NIFTY20JUN7150PE,NIFTY,0,2020-06-25,7150.0,0.05,75,PE,NFO-OPT,NFO
51599,11827202,46200,NIFTY20JUN7200CE,NIFTY,0,2020-06-25,7200.0,0.05,75,CE,NFO-OPT,NFO
51600,11827458,46201,NIFTY20JUN7200PE,NIFTY,0,2020-06-25,7200.0,0.05,75,PE,NFO-OPT,NFO
51601,24576770,96003,NIFTY20JUN7250CE,NIFTY,0,2020-06-25,7250.0,0.05,75,CE,NFO-OPT,NFO
51602,24577026,96004,NIFTY20JUN7250PE,NIFTY,0,2020-06-25,7250.0,0.05,75,PE,NFO-OPT,NFO
51603,11827714,46202,NIFTY20JUN7300CE,NIFTY,0,2020-06-25,7300.0,0.05,75,CE,NFO-OPT,NFO
51604,11827970,46203,NIFTY20JUN7300PE,NIFTY,0,2020-06-25,7300.0,0.05,75,PE,NFO-OPT,NFO
51605,24577282,96005,NIFTY20JUN7350CE,NIFTY,0,2020-06-25,7350.0,0.05,75,CE,NFO-OPT,NFO
51606,24577538,96006,NIFTY20JUN7350PE,NIFTY,0,2020-06-25,7350.0,0.05,75,PE,NFO-OPT,NFO
51607,11828226,46204,NIFTY20JUN7400CE,NIFTY,0,2020-06-25,7400.0,0.05,75,CE,NFO-OPT,NFO
51608,11828482,46205,NIFTY20JUN7400PE,NIFTY,0,2020-06-25,7400.0,0.05,75,PE,NFO-OPT,NFO
51609,24577794,96007,NIFTY20JUN7450CE,NIFTY,0,2020-06-25,7450.0,0.05,75,CE,NFO-OPT,NFO
